Time,Open,High,Low,Close,Volume
2023-09-01 00:10:00,25953.84,25971.545,25947.66,25971.54,156.99489
2023-09-01 00:20:00,25983.44,26012.93,25982.16,26000.945,114.508715
2023-09-01 00:30:00,26011.894999999997,26030.36,26008.395,26020.675000000003,81.8844
2023-09-01 00:40:00,26029.965,26031.21,26022.41,26029.059999999998,43.067695
2023-09-01 00:50:00,26034.120000000003,26063.6,26030.615,26040.745000000003,81.27182
2023-09-01 01:00:00,26040.4,26051.94,26039.120000000003,26046.31,42.742900000000006
2023-09-01 01:10:00,26038.205,26042.6,26007.475,26014.755,171.997445
2023-09-01 01:20:00,26013.885000000002,26027.010000000002,26004.86,26013.69,56.66075
2023-09-01 01:30:00,26006.519999999997,26013.15,25997.22,26003.11,93.78087500000001
2023-09-01 01:40:00,25994.004999999997,26000.86,25980.985,25988.9,85.66525
2023-09-01 01:50:00,25988.94,25995.945,25979.230000000003,25989.92,89.21470500000001
2023-09-01 02:00:00,25994.885000000002,26003.065,25987.58,25992.96,56.564440000000005
2023-09-01 02:10:00,25998.07,26014.805,25994.75,26009.21,102.75337999999999
2023-09-01 02:20:00,26003.425,26014.135000000002,25995.17,26008.199999999997,74.86046
2023-09-01 02:30:00,26021.75,26041.33,26019.870000000003,26036.945,76.517565
2023-09-01 02:40:00,26049.75,26059.385000000002,26042.535,26050.78,91.87023500000001
2023-09-01 02:50:00,26068.18,26097.4,26061.04,26089.355,87.348545
2023-09-01 03:00:00,26082.775,26082.78,26061.1,26065.915,49.643164999999996
2023-09-01 03:10:00,26059.12,26060.935,26049.305,26052.32,63.358395
2023-09-01 03:20:00,26046.195,26050.489999999998,26045.65,26048.795,59.28473
2023-09-01 03:30:00,26046.92,26048.97,26043.63,26044.35,29.745765
2023-09-01 03:40:00,26055.545,26072.73,26054.025,26068.059999999998,34.741125
2023-09-01 03:50:00,26071.19,26080.405,26067.69,26079.335,46.606305
2023-09-01 04:00:00,26086.85,26093.355000000003,26081.94,26084.165,35.68297
2023-09-01 04:10:00,26081.455,26089.425,26078.985,26087.07,48.733445
2023-09-01 04:20:00,26092.695,26094.07,26078.035,26082.71,58.039370000000005
2023-09-01 04:30:00,26072.760000000002,26073.23,26058.78,26064.97,82.82343
2023-09-01 04:40:00,26054.555,26054.565000000002,26042.395,26047.075,48.721869999999996
2023-09-01 04:50:00,26044.17,26050.22,26041.0,26044.809999999998,29.05098
2023-09-01 05:00:00,26045.3,26047.6,26043.395,26046.03,21.368105
2023-09-01 05:10:00,26045.015,26053.445,26042.15,26043.895,37.26068
2023-09-01 05:20:00,26040.135000000002,26041.004999999997,26029.56,26038.940000000002,40.557024999999996
2023-09-01 05:30:00,26044.895,26050.0,26042.015,26047.125,34.14666
2023-09-01 05:40:00,26037.985,26039.629999999997,26026.614999999998,26029.62,42.77262
2023-09-01 05:50:00,26030.85,26044.86,26026.455,26043.385000000002,57.59773
2023-09-01 06:00:00,26041.434999999998,26043.575,26028.555,26028.79,66.422415
2023-09-01 06:10:00,26031.66,26041.235,26029.964999999997,26034.370000000003,39.552975
2023-09-01 06:20:00,26033.595,26037.805,26026.415,26028.535,43.355905
2023-09-01 06:30:00,26025.985,26031.405,26016.135000000002,26022.79,46.25905
2023-09-01 06:40:00,26011.75,26013.55,25987.455,25996.455,91.63233500000001
2023-09-01 06:50:00,25999.73,26021.955,25999.265,26013.45,68.60423
2023-09-01 07:00:00,26000.815000000002,26005.0,25980.620000000003,25992.82,129.75072
2023-09-01 07:10:00,26002.355000000003,26007.73,25994.845,26003.614999999998,59.61517
2023-09-01 07:20:00,26004.41,26013.690000000002,26001.364999999998,26006.265,85.66864
2023-09-01 07:30:00,25995.78,26001.115,25983.19,25987.68,83.804935
2023-09-01 07:40:00,25995.629999999997,26007.870000000003,25993.515,26002.114999999998,69.36033499999999
2023-09-01 07:50:00,25995.085,26002.975,25988.195,25995.18,84.60300000000001
2023-09-01 08:00:00,25996.364999999998,25996.37,25991.725,25991.735,50.0112
2023-09-01 08:10:00,26000.12,26011.885000000002,25998.86,26008.07,52.391540000000006
2023-09-01 08:20:00,26002.65,26002.66,25990.88,25990.88,26.452545
2023-09-01 08:30:00,25983.190000000002,25990.835,25968.684999999998,25973.345,87.97524999999999
2023-09-01 08:40:00,25971.45,25986.934999999998,25966.895,25975.235,53.981155
2023-09-01 08:50:00,25973.945,25979.32,25972.09,25974.895,37.546125
2023-09-01 09:00:00,25976.33,25980.205,25969.964999999997,25980.035,52.89547
2023-09-01 09:10:00,25980.739999999998,25991.12,25977.85,25989.925,51.602554999999995
2023-09-01 09:20:00,26004.46,26029.975,26004.46,26018.29,74.43582
2023-09-01 09:30:00,26022.135000000002,26030.74,26012.205,26021.440000000002,78.802125
2023-09-01 09:40:00,26022.41,26024.485,26009.614999999998,26016.39,51.914654999999996
2023-09-01 09:50:00,26017.285,26031.690000000002,26007.265,26030.66,71.675925
2023-09-01 10:00:00,26033.239999999998,26041.305,26019.155,26030.35,66.807575
2023-09-01 10:10:00,26031.57,26032.535,26024.0,26029.005,61.31816
2023-09-01 10:20:00,26034.195,26044.46,26034.184999999998,26039.765,87.90334
2023-09-01 10:30:00,26033.905,26037.6,26017.614999999998,26021.52,61.165465000000005
2023-09-01 10:40:00,26012.615,26024.245000000003,26003.305,26007.809999999998,74.06197499999999
2023-09-01 10:50:00,25998.605,26003.92,25989.29,25995.21,38.017195
2023-09-01 11:00:00,26000.515,26003.465,25997.870000000003,26000.760000000002,33.082245
2023-09-01 11:10:00,26014.565000000002,26030.120000000003,25994.04,26009.945,112.6425
2023-09-01 11:20:00,25992.010000000002,25998.275,25985.375,25989.84,57.587855000000005
2023-09-01 11:30:00,25991.285,26002.39,25983.620000000003,25989.305,67.02547
2023-09-01 11:40:00,25995.34,26031.78,25995.33,26026.22,119.523675
2023-09-01 11:50:00,26041.17,26063.8,26036.97,26051.84,116.733765
2023-09-01 12:00:00,26060.550000000003,26062.504999999997,26049.46,26051.855000000003,131.542975
2023-09-01 12:10:00,26057.105,26077.97,26056.315,26074.730000000003,101.85152
2023-09-01 12:20:00,26086.629999999997,26125.45,26084.02,26104.405,219.08639499999998
2023-09-01 12:30:00,26115.42,26134.61,26081.96,26090.355,169.4909
2023-09-01 12:40:00,26072.97,26114.375,26051.74,26068.254999999997,462.585385
2023-09-01 12:50:00,26032.56,26049.449999999997,25991.9,26022.015,362.547625
2023-09-01 13:00:00,26040.074999999997,26053.285,26017.614999999998,26052.9,141.71193499999998
2023-09-01 13:10:00,26054.755,26058.629999999997,26042.13,26047.120000000003,107.832255
2023-09-01 13:20:00,26042.835,26054.324999999997,26037.445,26040.785,58.371865
2023-09-01 13:30:00,26040.49,26043.605,26030.504999999997,26036.635000000002,47.28189999999999
2023-09-01 13:40:00,26030.45,26038.13,26009.355,26009.88,113.632465
2023-09-01 13:50:00,25993.385000000002,26000.445,25928.15,25953.425000000003,404.415775
2023-09-01 14:00:00,25903.135,25968.765,25882.55,25945.585,338.49780999999996
2023-09-01 14:10:00,25996.68,26000.0,25963.89,25983.265,171.94532
2023-09-01 14:20:00,25948.045,25960.69,25904.37,25933.085,161.85847
2023-09-01 14:30:00,25934.625,25946.8,25908.76,25921.895,137.69961999999998
2023-09-01 14:40:00,25876.190000000002,25903.995000000003,25815.355,25843.175,330.13808
2023-09-01 14:50:00,25853.25,25863.684999999998,25763.3,25805.559999999998,479.86779
2023-09-01 15:00:00,25740.605000000003,25782.21,25709.925000000003,25720.9,335.66706999999997
2023-09-01 15:10:00,25670.73,25755.995000000003,25595.485,25688.23,744.552675
2023-09-01 15:20:00,25771.96,25829.035,25767.995000000003,25822.905,443.07908
2023-09-01 15:30:00,25878.23,25919.13,25843.79,25882.38,317.093835
2023-09-01 15:40:00,25876.255,25932.925,25876.114999999998,25891.285,232.757895
2023-09-01 15:50:00,25883.955,25889.82,25843.975,25851.83,165.96749499999999
2023-09-01 16:00:00,25844.0,25868.05,25810.870000000003,25835.5,146.86434
2023-09-01 16:10:00,25808.125,25820.0,25759.5,25785.41,269.587895
2023-09-01 16:20:00,25785.285,25814.245000000003,25765.370000000003,25810.309999999998,242.361705
2023-09-01 16:30:00,25821.605,25876.275,25813.07,25864.73,266.608785
2023-09-01 16:40:00,25913.425,25945.67,25874.085,25898.714999999997,266.666895
2023-09-01 16:50:00,25850.085,25865.129999999997,25813.31,25839.08,169.773955
2023-09-01 17:00:00,25837.95,25849.265,25807.63,25807.64,178.636055
2023-09-01 17:10:00,25775.755,25794.760000000002,25736.415,25754.305,287.40362500000003
2023-09-01 17:20:00,25681.345,25718.945,25598.11,25636.965,596.38346
2023-09-01 17:30:00,25649.6,25666.07,25495.22,25511.345,1214.945305
2023-09-01 17:40:00,25413.2,25484.485,25380.245000000003,25428.915,619.31299
2023-09-01 17:50:00,25424.004999999997,25483.879999999997,25359.684999999998,25463.46,376.74008000000003
2023-09-01 18:00:00,25491.745000000003,25538.57,25458.58,25485.22,292.14242
2023-09-01 18:10:00,25484.425,25532.57,25470.78,25523.375,215.23894
2023-09-01 18:20:00,25546.77,25553.745000000003,25520.870000000003,25529.035,142.318995
2023-09-01 18:30:00,25508.455,25513.305,25468.205,25487.84,129.128255
2023-09-01 18:40:00,25479.595,25529.305,25467.955,25512.870000000003,115.655255
2023-09-01 18:50:00,25592.24,25752.23,25592.24,25691.18,680.1978899999999
2023-09-01 19:00:00,25719.795,25730.29,25662.5,25674.65,297.89578500000005
2023-09-01 19:10:00,25658.265,25674.415,25630.73,25644.055,115.18919
2023-09-01 19:20:00,25625.785,25643.125,25605.305,25624.114999999998,89.04573500000001
2023-09-01 19:30:00,25634.355,25663.07,25612.915,25655.975,131.41472
2023-09-01 19:40:00,25657.175000000003,25660.81,25639.32,25641.125,99.11839
2023-09-01 19:50:00,25636.260000000002,25639.36,25616.11,25632.245,79.653355
2023-09-01 20:00:00,25611.895,25635.730000000003,25589.725,25621.93,96.33933
2023-09-01 20:10:00,25637.82,25640.0,25592.34,25613.65,108.856615
2023-09-01 20:20:00,25617.81,25670.97,25614.4,25670.96,133.83811500000002
2023-09-01 20:30:00,25697.940000000002,25743.175,25687.955,25715.15,166.71585
2023-09-01 20:40:00,25781.510000000002,25883.33,25747.82,25825.235,583.33295
2023-09-01 20:50:00,25804.565000000002,25815.910000000003,25761.745,25781.835,116.41805
2023-09-01 21:00:00,25771.870000000003,25788.815000000002,25762.135000000002,25770.165,89.09729
2023-09-01 21:10:00,25764.05,25802.195,25746.504999999997,25779.82,136.45801
2023-09-01 21:20:00,25806.510000000002,25847.225,25794.165,25794.165,117.72937
2023-09-01 21:30:00,25793.245000000003,25812.035,25763.325,25780.355,115.79896000000001
2023-09-01 21:40:00,25764.3,25777.3,25745.464999999997,25777.3,64.79708
2023-09-01 21:50:00,25776.85,25786.775,25761.79,25779.285,39.92218
2023-09-01 22:00:00,25773.13,25811.510000000002,25756.15,25781.095,67.93527
2023-09-01 22:10:00,25802.595,25813.050000000003,25797.565000000002,25797.85,61.932505000000006
2023-09-01 22:20:00,25792.699999999997,25802.11,25785.190000000002,25799.8,40.143505000000005
2023-09-01 22:30:00,25810.795,25823.445,25804.235,25810.300000000003,67.67597
2023-09-01 22:40:00,25800.9,25813.25,25788.865,25805.934999999998,81.50741
2023-09-01 22:50:00,25814.760000000002,25819.46,25808.120000000003,25811.775,54.699934999999996
2023-09-01 23:00:00,25805.155,25805.16,25780.6,25781.155,53.2345
2023-09-01 23:10:00,25769.84,25782.415,25763.165,25774.620000000003,86.11435
2023-09-01 23:20:00,25776.059999999998,25787.300000000003,25771.190000000002,25787.295,56.95048
2023-09-01 23:30:00,25794.965,25807.165,25791.01,25797.76,33.286665
2023-09-01 23:40:00,25806.68,25818.22,25805.315000000002,25818.215,56.51194
2023-09-01 23:50:00,25824.425000000003,25833.645,25822.135000000002,25829.055,55.27718
2023-09-02 00:00:00,25825.405,25826.985,25809.555,25810.815000000002,47.71988
2023-09-02 00:10:00,25803.355,25806.925,25795.77,25802.305,48.79796
2023-09-02 00:20:00,25806.215,25809.47,25800.54,25808.53,46.12796
2023-09-02 00:30:00,25816.61,25831.73,25812.345,25829.175000000003,39.01297
2023-09-02 00:40:00,25825.84,25837.0,25814.239999999998,25828.22,54.329674999999995
2023-09-02 00:50:00,25830.79,25830.79,25811.575,25811.575,41.744095
2023-09-02 01:00:00,25792.445,25795.83,25783.120000000003,25787.475,50.896235000000004
2023-09-02 01:10:00,25787.42,25791.690000000002,25779.565000000002,25787.41,57.170685
2023-09-02 01:20:00,25797.61,25810.059999999998,25790.73,25805.98,57.24628
2023-09-02 01:30:00,25802.1,25804.75,25796.01,25798.965,29.25205
2023-09-02 01:40:00,25796.365,25807.025,25791.09,25802.085,24.22129
2023-09-02 01:50:00,25806.415,25808.690000000002,25790.9,25791.405,64.03323
2023-09-02 02:00:00,25781.0,25784.57,25777.33,25777.34,20.47504
2023-09-02 02:10:00,25781.3,25788.92,25767.335,25781.92,41.261475
2023-09-02 02:20:00,25777.37,25783.03,25773.105,25779.125,37.363495
2023-09-02 02:30:00,25774.835,25787.059999999998,25769.614999999998,25783.46,37.257419999999996
2023-09-02 02:40:00,25787.85,25787.94,25774.504999999997,25777.175,23.05428
2023-09-02 02:50:00,25780.004999999997,25790.190000000002,25779.42,25785.085,46.14314
2023-09-02 03:00:00,25770.9,25773.9,25753.655,25759.605,63.923985
2023-09-02 03:10:00,25771.645,25786.230000000003,25764.625,25778.485,54.500820000000004
2023-09-02 03:20:00,25775.614999999998,25779.02,25764.309999999998,25767.81,45.24219
2023-09-02 03:30:00,25763.325,25771.589999999997,25762.11,25767.515,60.45104499999999
2023-09-02 03:40:00,25774.165,25785.225,25772.690000000002,25785.215,35.66107
2023-09-02 03:50:00,25793.34,25798.61,25791.34,25797.550000000003,45.614505
2023-09-02 04:00:00,25805.050000000003,25811.23,25798.16,25804.655,39.72063
2023-09-02 04:10:00,25796.72,25799.885000000002,25792.335,25795.37,29.907895000000003
2023-09-02 04:20:00,25800.199999999997,25805.045,25790.535,25798.205,39.80516
2023-09-02 04:30:00,25791.864999999998,25793.48,25778.260000000002,25780.370000000003,55.15227
2023-09-02 04:40:00,25768.405,25774.215,25768.4,25769.809999999998,24.475385000000003
2023-09-02 04:50:00,25772.989999999998,25775.805,25768.22,25775.795,22.505595
2023-09-02 05:00:00,25777.050000000003,25778.505,25767.510000000002,25778.5,30.658630000000002
2023-09-02 05:10:00,25782.535,25802.715,25779.879999999997,25797.79,185.75711
2023-09-02 05:20:00,25811.185,25815.004999999997,25806.425,25810.285,41.058994999999996
2023-09-02 05:30:00,25823.629999999997,25838.93,25811.39,25837.48,55.543195
2023-09-02 05:40:00,25833.545,25842.010000000002,25820.239999999998,25823.6,50.334935
2023-09-02 05:50:00,25811.105000000003,25816.345,25801.71,25802.34,56.03156
2023-09-02 06:00:00,25796.925000000003,25812.85,25793.050000000003,25808.27,64.659685
2023-09-02 06:10:00,25827.14,25832.91,25822.695,25828.965,30.872149999999998
2023-09-02 06:20:00,25827.510000000002,25830.0,25818.5,25821.0,20.52842
2023-09-02 06:30:00,25808.52,25810.17,25802.96,25802.97,28.10535
2023-09-02 06:40:00,25801.09,25811.715,25798.065000000002,25808.145,39.011165
2023-09-02 06:50:00,25813.160000000003,25813.165,25806.145,25806.15,24.299799999999998
2023-09-02 07:00:00,25803.53,25806.614999999998,25799.625,25803.745000000003,46.646119999999996
2023-09-02 07:10:00,25793.775,25820.260000000002,25783.785,25790.184999999998,99.720605
2023-09-02 07:20:00,25794.205,25795.255,25791.17,25794.2,27.859879999999997
2023-09-02 07:30:00,25796.32,25798.82,25793.504999999997,25795.64,33.998355
2023-09-02 07:40:00,25795.645,25799.915,25795.52,25799.19,26.949379999999998
2023-09-02 07:50:00,25802.455,25807.41,25801.585,25807.405,31.78857
2023-09-02 08:00:00,25808.03,25808.225,25800.78,25800.864999999998,38.97512
2023-09-02 08:10:00,25788.705,25792.0,25780.975,25781.425,53.078595
2023-09-02 08:20:00,25785.93,25792.980000000003,25779.510000000002,25785.07,44.585015
2023-09-02 08:30:00,25778.085,25784.46,25775.905,25776.86,40.820800000000006
2023-09-02 08:40:00,25777.89,25787.87,25776.7,25780.785,46.80789
2023-09-02 08:50:00,25784.765,25794.425,25781.165,25792.489999999998,57.785725
2023-09-02 09:00:00,25799.035,25801.005,25790.095,25791.184999999998,43.791455
2023-09-02 09:10:00,25781.115,25781.125,25777.46,25779.995000000003,52.713525
2023-09-02 09:20:00,25786.8,25799.59,25786.79,25799.315000000002,36.287215
2023-09-02 09:30:00,25808.09,25816.59,25801.805,25806.905,60.121385000000004
2023-09-02 09:40:00,25801.535,25809.105000000003,25799.105,25802.97,67.652695
2023-09-02 09:50:00,25811.62,25821.67,25807.785,25815.69,53.230270000000004
2023-09-02 10:00:00,25819.335,25824.95,25809.690000000002,25817.745000000003,58.529844999999995
2023-09-02 10:10:00,25815.275,25821.589999999997,25810.475,25815.21,36.48878
2023-09-02 10:20:00,25823.72,25844.285,25820.25,25836.02,84.758135
2023-09-02 10:30:00,25832.55,25832.555,25823.135000000002,25826.434999999998,42.445555
2023-09-02 10:40:00,25826.934999999998,25837.17,25826.5,25835.545,68.083305
2023-09-02 10:50:00,25841.025,25852.7,25840.165,25841.205,67.34857500000001
2023-09-02 11:00:00,25835.04,25843.23,25827.55,25831.309999999998,44.535920000000004
2023-09-02 11:10:00,25840.025,25850.3,25838.32,25849.105,56.804205
2023-09-02 11:20:00,25851.825,25855.25,25845.255,25854.045,44.95793
2023-09-02 11:30:00,25855.71,25857.975,25835.295,25841.32,99.67009999999999
2023-09-02 11:40:00,25831.47,25843.07,25828.73,25835.6,59.32831
2023-09-02 11:50:00,25820.925,25823.725,25790.77,25803.45,113.768605
2023-09-02 12:00:00,25808.775,25824.550000000003,25806.765,25815.54,56.207319999999996
2023-09-02 12:10:00,25819.695,25832.135000000002,25816.89,25823.035000000003,64.943835
2023-09-02 12:20:00,25824.7,25829.16,25816.765,25822.565000000002,42.2099
2023-09-02 12:30:00,25823.565000000002,25831.17,25816.895,25826.15,38.613960000000006
2023-09-02 12:40:00,25817.16,25822.275,25811.595,25811.605,59.915904999999995
2023-09-02 12:50:00,25808.97,25810.79,25807.92,25809.295,43.787785
2023-09-02 13:00:00,25807.504999999997,25809.699999999997,25803.525,25806.53,48.768885
2023-09-02 13:10:00,25808.73,25810.13,25808.72,25808.725,45.01061
2023-09-02 13:20:00,25801.7,25802.21,25790.155,25792.38,94.84338500000001
2023-09-02 13:30:00,25799.56,25809.245,25799.105,25809.235,53.17835
2023-09-02 13:40:00,25817.010000000002,25834.3,25817.005,25834.3,74.30242
2023-09-02 13:50:00,25841.995000000003,25847.8,25832.025,25835.910000000003,69.761485
2023-09-02 14:00:00,25827.230000000003,25830.92,25818.95,25823.824999999997,46.13392
2023-09-02 14:10:00,25828.77,25839.705,25828.77,25839.585,52.591595
2023-09-02 14:20:00,25843.775,25847.895,25835.285,25836.68,65.185135
2023-09-02 14:30:00,25821.405,25824.65,25809.215,25809.285,62.886285
2023-09-02 14:40:00,25816.6,25829.765,25815.045,25826.895,69.35605
2023-09-02 14:50:00,25849.015,25891.239999999998,25845.92,25874.97,147.65481499999999
2023-09-02 15:00:00,25873.03,25879.92,25861.745,25865.67,92.19081
2023-09-02 15:10:00,25875.305,25915.22,25875.3,25910.85,195.757635
2023-09-02 15:20:00,25926.875,25944.745000000003,25910.92,25929.35,172.75190500000002
2023-09-02 15:30:00,25934.585,25950.25,25927.09,25936.475,149.604845
2023-09-02 15:40:00,25942.42,25949.335,25928.2,25942.725,139.73934500000001
2023-09-02 15:50:00,25941.945,25966.25,25907.114999999998,25919.47,201.581955
2023-09-02 16:00:00,25900.440000000002,25907.215,25896.205,25897.074999999997,77.860225
2023-09-02 16:10:00,25899.175000000003,25917.614999999998,25899.035000000003,25914.415,85.180015
2023-09-02 16:20:00,25930.36,25936.7,25918.315000000002,25923.445,87.28994
2023-09-02 16:30:00,25905.92,25908.065000000002,25887.98,25887.98,86.13013000000001
2023-09-02 16:40:00,25875.48,25879.864999999998,25854.465,25870.73,93.41159999999999
2023-09-02 16:50:00,25864.515,25877.295,25857.835,25865.485,74.960105
2023-09-02 17:00:00,25863.980000000003,25871.795,25856.4,25860.705,94.709425
2023-09-02 17:10:00,25865.705,25871.940000000002,25856.434999999998,25860.735,66.728905
2023-09-02 17:20:00,25850.72,25867.940000000002,25848.53,25859.72,66.531205
2023-09-02 17:30:00,25862.050000000003,25867.4,25854.41,25858.725,34.01365
2023-09-02 17:40:00,25857.33,25859.78,25839.43,25844.485,69.88138000000001
2023-09-02 17:50:00,25839.21,25844.13,25829.745,25836.915,73.74888
2023-09-02 18:00:00,25827.485,25828.15,25813.295,25818.005,68.47106500000001
2023-09-02 18:10:00,25810.74,25817.47,25789.54,25795.95,132.949985
2023-09-02 18:20:00,25790.114999999998,25798.949999999997,25774.045,25784.145,106.268905
2023-09-02 18:30:00,25774.86,25784.93,25766.655,25772.735,101.623785
2023-09-02 18:40:00,25782.57,25811.295,25778.255,25811.08,102.20564999999999
2023-09-02 18:50:00,25809.925,25816.379999999997,25793.815000000002,25801.004999999997,41.875704999999996
2023-09-02 19:00:00,25809.43,25814.38,25797.440000000002,25810.745000000003,49.73267
2023-09-02 19:10:00,25807.305,25810.72,25802.495000000003,25808.405,47.180975000000004
2023-09-02 19:20:00,25815.895,25821.355,25810.795,25820.835,48.034490000000005
2023-09-02 19:30:00,25827.62,25836.075,25815.945,25822.825,42.71199
2023-09-02 19:40:00,25819.875,25830.725,25816.565000000002,25827.975,44.529245
2023-09-02 19:50:00,25831.254999999997,25840.165,25827.739999999998,25836.815,57.395709999999994
