Time,Open,High,Low,Close,Volume
2023-09-01 00:15:00,25940.77,25966.92,25931.11,25966.91,227.53612
2023-09-01 00:30:00,25990.71,26027.53,25988.16,26011.18,134.48393
2023-09-01 00:45:00,26028.72,26031.21,26027.41,26031.21,42.05651
2023-09-01 01:00:00,26041.34,26057.2,26034.33,26040.15,58.81126
2023-09-01 01:15:00,26051.97,26057.9,26012.45,26024.45,209.74382
2023-09-01 01:30:00,26022.71,26022.71,26004.66,26004.67,56.33685
2023-09-01 01:45:00,25997.84,26001.72,25981.0,25990.17,82.90418
2023-09-01 02:00:00,25990.26,25999.34,25974.13,25989.57,105.9727
2023-09-01 02:15:00,25985.71,26019.18,25985.71,26010.42,136.70807
2023-09-01 02:30:00,25998.85,26020.27,25998.84,26017.55,44.73283
2023-09-01 02:45:00,26047.93,26067.2,26043.92,26051.57,144.61911
2023-09-01 03:00:00,26086.36,26100.0,26075.02,26092.34,90.88438
2023-09-01 03:15:00,26058.62,26059.63,26053.61,26059.63,66.88888
2023-09-01 03:30:00,26047.38,26053.59,26046.3,26050.2,73.35187
2023-09-01 03:45:00,26045.06,26066.03,26045.05,26066.03,26.86077
2023-09-01 04:00:00,26072.28,26087.79,26072.28,26086.38,51.80793
2023-09-01 04:15:00,26081.0,26086.18,26076.07,26081.9,46.27782
2023-09-01 04:30:00,26093.14,26093.14,26072.28,26072.29,38.73888
2023-09-01 04:45:00,26056.71,26056.72,26043.63,26052.4,55.66374
2023-09-01 05:00:00,26046.6,26053.83,26043.0,26043.01,33.03167
2023-09-01 05:15:00,26044.46,26057.54,26042.1,26045.58,40.6092
2023-09-01 05:30:00,26038.07,26039.8,26029.56,26039.8,46.03749
2023-09-01 05:45:00,26044.24,26044.25,26025.72,26031.73,39.49698
2023-09-01 06:00:00,26034.18,26055.26,26025.4,26052.58,81.83387
2023-09-01 06:15:00,26027.26,26042.9,26027.26,26036.06,40.80122
2023-09-01 06:30:00,26034.52,26034.52,26020.16,26022.55,43.01893
2023-09-01 06:45:00,26016.15,26017.1,25995.2,26007.36,73.55969
2023-09-01 07:00:00,26013.91,26025.77,26012.99,26012.99,54.10295
2023-09-01 07:15:00,25996.99,26007.73,25990.19,26007.72,66.23441
2023-09-01 07:30:00,26009.31,26015.0,26003.23,26003.23,111.11251
2023-09-01 07:45:00,25987.03,26004.24,25987.03,26004.23,80.58985
2023-09-01 08:00:00,25990.17,26005.94,25990.17,26000.18,90.06949
2023-09-01 08:15:00,25990.92,26009.32,25990.91,26009.32,64.47101
2023-09-01 08:30:00,25998.49,25998.5,25983.27,25983.27,27.80025
2023-09-01 08:45:00,25963.59,25979.32,25962.65,25979.32,64.18851
2023-09-01 09:00:00,25976.75,25979.95,25973.04,25973.04,42.72302
2023-09-01 09:15:00,25980.46,25983.42,25980.46,25981.03,45.58842
2023-09-01 09:30:00,26010.11,26049.83,26010.11,26026.46,110.04837
2023-09-01 09:45:00,26025.07,26029.21,26013.25,26019.75,60.65027
2023-09-01 10:00:00,26021.55,26039.77,26010.06,26039.77,85.72371
2023-09-01 10:15:00,26033.98,26035.91,26029.15,26029.15,64.84979
2023-09-01 10:30:00,26039.53,26047.17,26039.52,26040.01,79.88344
2023-09-01 10:45:00,26015.24,26015.24,26001.0,26010.0,70.826
2023-09-01 11:00:00,25991.59,26002.22,25987.0,25998.83,33.19667
2023-09-01 11:15:00,25999.32,26029.81,25998.01,26029.81,92.86801
2023-09-01 11:30:00,25993.94,26002.61,25985.75,25985.75,58.72131
2023-09-01 11:45:00,25981.8,26020.0,25981.79,26008.88,84.14174
2023-09-01 12:00:00,26038.79,26072.34,26038.78,26064.89,119.33279
2023-09-01 12:15:00,26047.5,26066.72,26045.92,26066.72,53.43871
2023-09-01 12:30:00,26090.51,26156.0,26090.5,26118.3,335.77833
2023-09-01 12:45:00,26068.16,26124.71,26056.33,26077.78,293.36601
