Time,Open,High,Low,Close,Volume
2023-09-01 00:00:00,0.06379,0.06404,0.06372,0.06392,3756165.0
2023-09-01 00:15:00,0.06392,0.06413,0.0639,0.06403,4622495.0
2023-09-01 00:30:00,0.06403,0.06406,0.06386,0.06387,3312638.0
2023-09-01 00:45:00,0.06387,0.06403,0.06387,0.06398,2414516.0
2023-09-01 01:00:00,0.06397,0.06401,0.0638,0.06385,2909893.0
2023-09-01 01:15:00,0.06383,0.06393,0.06376,0.06392,4964134.0
2023-09-01 01:30:00,0.06392,0.06395,0.06373,0.06374,2545962.0
2023-09-01 01:45:00,0.06374,0.06379,0.06366,0.06366,2136850.0
2023-09-01 02:00:00,0.06366,0.06409,0.06366,0.06391,11034358.0
2023-09-01 02:15:00,0.06391,0.06402,0.06389,0.06402,2014450.0
2023-09-01 02:30:00,0.06402,0.06406,0.06381,0.06401,24153900.0
2023-09-01 02:45:00,0.064,0.064,0.06387,0.06388,1060220.0
2023-09-01 03:00:00,0.06388,0.06391,0.06377,0.06379,3515967.0
2023-09-01 03:15:00,0.06379,0.06386,0.06375,0.06385,1214467.0
2023-09-01 03:30:00,0.06385,0.06411,0.06385,0.06403,5717012.0
2023-09-01 03:45:00,0.06404,0.06407,0.06396,0.06396,1918979.0
2023-09-01 04:00:00,0.06396,0.06404,0.06392,0.06401,5280207.0
2023-09-01 04:15:00,0.06401,0.06404,0.06391,0.06391,1574385.0
2023-09-01 04:30:00,0.06391,0.06395,0.06381,0.06383,3780838.0
2023-09-01 04:45:00,0.06384,0.06385,0.06378,0.06378,2269801.0
2023-09-01 05:00:00,0.06378,0.06386,0.06374,0.0638,1582285.0
2023-09-01 05:15:00,0.0638,0.06384,0.06371,0.06378,2101664.0
2023-09-01 05:30:00,0.06378,0.06378,0.06369,0.06369,1993410.0
2023-09-01 05:45:00,0.06369,0.06383,0.06367,0.06371,2073124.0
2023-09-01 06:00:00,0.06371,0.0638,0.0637,0.06376,1923863.0
2023-09-01 06:15:00,0.06375,0.06376,0.06355,0.0636,3995916.0
2023-09-01 06:30:00,0.06361,0.06369,0.06343,0.06368,21915585.0
2023-09-01 06:45:00,0.06368,0.06371,0.06335,0.06349,4427718.0
2023-09-01 07:00:00,0.0635,0.06353,0.06344,0.06346,1359952.0
2023-09-01 07:15:00,0.06347,0.06355,0.06343,0.06344,2830805.0
2023-09-01 07:30:00,0.06344,0.06365,0.06343,0.06356,2955597.0
2023-09-01 07:45:00,0.06357,0.06366,0.06354,0.06357,2054365.0
2023-09-01 08:00:00,0.06357,0.06368,0.06351,0.06352,3880453.0
2023-09-01 08:15:00,0.06351,0.06352,0.06341,0.06347,3421271.0
2023-09-01 08:30:00,0.06347,0.0636,0.06343,0.06356,1522018.0
2023-09-01 08:45:00,0.06356,0.06358,0.06352,0.06354,1181773.0
2023-09-01 09:00:00,0.06356,0.06369,0.06348,0.06368,3483455.0
2023-09-01 09:15:00,0.06369,0.06381,0.06359,0.06377,21432256.0
2023-09-01 09:30:00,0.06376,0.06389,0.06369,0.06371,16294759.0
2023-09-01 09:45:00,0.06372,0.06383,0.0637,0.06376,2763813.0
2023-09-01 10:00:00,0.06376,0.06389,0.06373,0.06388,2747539.0
2023-09-01 10:15:00,0.06389,0.06393,0.0638,0.06381,7298439.0
2023-09-01 10:30:00,0.06382,0.06393,0.06376,0.06376,2219110.0
2023-09-01 10:45:00,0.06377,0.06379,0.0637,0.06373,1791277.0
2023-09-01 11:00:00,0.06373,0.06381,0.06366,0.06373,2463358.0
